2076000	8549,14483,24277,7560,19339
2078000	
2088000	
2103250	
2132250	
2138750	1950
2148250	
2168250	22749,5662
2182750	
2187500	
2198750	12220,12257,16550,12394
2200750	
2232500	
2251750	
2253250	
2316250	
2322750	
2331750	6529,22789,18501,2526,10680
2350750	
2364500	
2378500	
2386250	
2428500	24471
2448250	
2476250	
2480750	
2492500	
2557000	
2616250	
2626250	11176,27458,16077,25193,25249
2676250	
2688750	
2704750	13592,3228,14417,22359,11547
2733500	
2737250	8684
2752000	3032
2756000	13773,15344,2198,21092,11347
2768250	
2771250	476,23475,27670,22319,6247
2788750	
2797750	20595,8533,11790
2807500	
2808500	
2823250	
2852250	21683,14989,14360,25871,27415
2870250	
2874500	
2882750	
2891500	28370,2257
2910750	
2920750	
2921750	15934,5324,11035,29547,4919
2940000	
2968250	
2975500	
2988000	
3001000	
3009000	
3010000	
3014750	
3031750	15639
3035250	
3054250	
3075000	6592,5995
3089500	
3096750	8628
3114000	6828,20484,21092,21110,2319
3148500	8890,201
3149000	29008
3168000	
3188000	
3211250	3228,9988,26516
3215500	
3216500	28992,27168
3226500	
3245250	
3249250	12394
3257000	
3266750	
3272000	
3282250	23475,23623
3288250	
3288750	
3293750	26523
3295250	
3304500	
3310750	
3312500	
3317500	8446,7692,17657,15510,4326
3326250	
3335000	325
3344750	
3350250	
3363000	
3396250	
3404000	
3405000	19974
3410000	12855
3511000	15164,29203,14020
3520000	21121,2999,6918,6498,16846
3524750	26871
3549000	
3552000	
3573750	25260,4452,7868,23662,11670
3581250	
3588500	16217
3590000	
3592750	
3625250	
3644250	
3661500	
3675000	
3684750	
3719250	3362
3723750	12271,1831
3734250	
3742000	8643
3751500	
3781500	
3787750	6904,7096,6077,19458
3795000	
3799500	
3846250	
3849750	
3861500	
3892750	
3895750	
3903500	
3913250	6754,18213
3952000	28631,12220,617,13349,19379
3954500	
3963750	
3977750	
3981750	5053
4004500	
4025000	
4035250	
4037500	
4047000	12828
4054000	
4059500	
4063000	
4073250	
4087750	
4097500	24844,2762
4102750	20585,10026,19149,21787
4115500	
4118250	
4133750	
4153000	
4184250	10788
4186500	
4189500	
4193750	
4195500	
4215750	14192,2513,6670,17920,19949
4256000	
4256500	
4257000	
4259500	
4304250	
4317250	
4336750	16463
4370750	17058,1666
4376250	
4378500	
4392000	
4399750	
4421250	
4423500	11543
4447000	
4454500	
4475750	
4501000	
4503500	
4533750	
4547500	10151,27060,6918,13749,10710
4557250	
4606000	
4620000	
4625750	25420
4631250	
4658500	
4680000	
4712250	
4716750	
4770500	27135,20297
4782250	15359,679,8446,27791
4804500	
4809000	
4809750	
4814750	
4844000	
4850000	24601
4852000	
4852500	
4853750	
4876750	
4880250	
4886500	
4895250	16944,11638,5094,15423
4902250	
4907500	24430
4921000	
4922750	
4956000	
4963500	4411
4967250	
4994000	
5011500	
5012750	
5024500	
5027500	11201
5034000	3698,29446,10584
5037000	
5052000	
5059000	8856,22327,9195
5061750	
5068750	
5078750	6546
5082500	14020
5082750	20449,11029,17214,4795
5108000	
5110750	
5121750	
5139250	
5143250	
5155750	
5170500	
5187750	
5199750	679
5220750	28438
5226250	
5226500	1260,8689,22484,18912,9613
5238000	
5239500	
5248750	20668,24375,9290,18575
5254500	
5256500	
5261000	
5264500	2822
5279750	
5287000	
5292000	1131,11670
5293250	
5320000	
5336750	6393
5354000	
5407750	
5438000	
5440500	
5440750	
5465250	
5467250	27567,27458,16103,28441,6287
5491500	
5522250	
5539250	
5608250	
5642000	10840,14318
5654000	
5655250	
5693000	
5697750	
5726500	
5735000	
5742000	
5745000	26722,4571,20658
5751500	
5754500	
5769750	11926
5780000	16460,21336,22313
5812000	17641,20472,19993,19759,679
5828250	
5846250	
5847500	
5865750	28177
5898500	
5899750	
5901250	
5906250	
5910250	937
5911250	
5915250	14242
5948500	
5952250	
5957500	
5959000	14242
5962750	
5968250	
5980500	
5987000	7976
5994250	
5999000	
6003750	11679,15414,4750,15584,7737
6014750	
6015000	
6061250	20721
6067750	
6099250	
6126750	
6140500	637
6150750	
6155250	
6172000	
6205000	
6233750	
6234000	
6247250	12213,18874,28626,28357,10840
6250250	
6257000	3740,16986
6258500	
6264750	
6266000	
6272000	
6299000	
6301250	
6334000	
6354500	
6358500	
6380000	
6400000	
6412250	
6412750	
6433000	
6458000	
6458250	
6458500	
6497000	
6515500	
6523250	
6564500	
6571000	12252,28687,20626,19987,5429
6571750	17706,9193
6572500	
6603750	
6619500	
6634500	9454,27886,1257
6654750	14261,16110
6683250	
6683750	
6694750	
6700250	9549
6713250	
6751750	3658,510
6754250	
6766250	
6768000	
6780500	
6807250	
6848000	9671
6848750	
6849750	
6852750	
6867750	
6872750	
6874250	647,11628,26754
6897000	
6900500	21659
6904000	
6921750	7868
6957500	13793,27955,27458,22751,10847
6977000	
6996000	6255,6305,12165
6998500	
7002750	
7003500	
7016500	
7034000	
7060500	12287,13461,16276,8692,9396
7103000	
7116750	26605,20952,19514,24503,5506
7143250	
7149500	
7163250	9567
7184500	2159,22058,21533,2899,7868
7190750	
7211250	
7218000	
7269250	
7269750	
7286500	
7306250	2099
7320250	
7322250	
7323750	
7345250	15138
7361250	
7367000	
7375000	
7383000	27791
7405250	17431
7435500	
7445000	
7450000	
7476250	
7483500	
7494250	
7513250	
7545250	
7568250	
7568750	4329,17087
7588000	28824,10329
7600250	4949,12758,8662,19509
7657250	
7687500	5267
7699500	
7703750	11007,8719
7715000	6680,2457
7785250	12132,11790,20846
7787500	
7797000	
7810250	
7830250	
7854500	
7860250	
7886000	15799
7892000	29225
7893250	
7898750	
7918750	24541,9802,1591,11225,11652
7921500	17327,28087,12674
7927750	
7976750	21862
8017000	
8033500	20996
8040000	9829,22547,24541,17400,10151
8049000	5706,21695,29290,21092,22148
8051750	21911
8060000	
8070000	27044
8072250	4078,749,17227,25372
8096750	3228,8769,26288,21672
8100250	
8102000	
8111500	11080
8123500	
8129250	
8145500	
8149250	
8156500	16420
8160750	
8163500	
8170750	
8172250	
8195000	
8215250	
8216500	
8216750	
8230750	
8243500	16857,3390,17455,24892,17060
8248750	
8271000	
8280500	
8314250	
8324500	
8327250	
8346250	
8353250	
8385000	
8430000	
8435250	
8508750	
8523250	
8528750	
8529750	
8555500	29078,19379,15962,10741,12173
8573000	6328,17372
8617500	
8622000	15935
8628250	14153,5848,26288
8633500	1950
8649250	
8666500	17671
8701250	
8702500	17597,29547,8257,19381,16540
8730250	647,911,16110,15222,18868
8745250	
8757750	
8792750	
8799750	
8822250	
8845250	4127,16857,18736
8848250	
8861500	
8869250	
8909750	
8910750	420
8940500	
8949750	
8997500	
9015000	
9035750	
9039750	
9044750	
9055750	18024
9069000	
9076750	2826,17748
9079500	
9103250	
9121750	
9123500	12168
9163000	
9173750	
9179500	
9199500	24969
9202750	
9212500	
9215000	
9244000	16836,7868,9972
9278500	
9288000	
9344000	18555,18001,17024
9351750	
9352750	
9394250	28899,9563,7105
9394500	
9420500	
9436000	29203
9437500	
9438000	
9463750	3677
9488750	
9512750	
9513250	26394
9586500	5799
9592500	6767,9549,26665
9628250	
9651250	
9671750	
9685000	
9694750	15383,22508
9706000	10780,23260,3980,1257,28181
9716500	
9720000	1392
9782000	
9782500	23662
9794000	
9802000	24015,24947,18804
9807250	
9811750	
9839750	
9842500	10726,15672
9906500	
9946250	21865,3720
9972250	15138
9973000	
9979000	
9982500	9369
10000250	6438,9563,5598
10018000	19015,5429,20343,27791,642
10047250	
10052000	143
10054250	10970,18034,9226,8425
10057000	8193
10063000	
10064500	
10069500	
10095000	
10112000	2471
10119250	7868,5087,10282
10185000	11029,7868,25770
10185750	
10212500	
10224750	
10229250	23628
10234000	24013
10257500	
10261750	
10264750	
10297000	
10302500	
10309250	
10312750	6672,15934,7868,2899,20164
10322250	
10393750	
10401500	24541,18361,28769,28765,17959
10443000	
10477000	
10492250	24015
10513000	
10521000	
10533750	
10539250	4486,1461
10546500	5955
10566000	
10578000	28992
10588000	
10592000	17846
10592750	
10598500	
10609250	
10619000	
10628500	21092
10642000	8717,21334,2655
10653250	
10654750	
10696000	
10713250	
10715500	8240
10756500	
10768750	2570,17592,637,11150,12870
10773000	
10774750	27791
10790500	22889,22126
10799000	
10816000	27334
10818500	
10831750	
10840750	
10845500	
10885750	
10915250	23556
10927500	
10933250	
10944750	13451,8689
10966250	
10972250	13672,23779,16396
10976250	7354,743,14580
10979500	
11022500	
11032250	
11046750	
11078500	
11111500	
11114000	
11121500	20297
11129250	16409,11280,4949,9829
11131750	17647
11137750	6193,25360,21841,6104,4226
11141500	
11142000	1493
11158000	15018,20835
11167500	
11169500	15584
11220500	
11225500	
11283500	
11300000	8689,18024,13701
11307500	2463
11313000	
11321750	29547,15065,14096,27060,21672
11339250	
11340250	
11352000	12352
11362000	
11391250	
11397250	
11434750	18758,20083,10840,24004
11440500	
11493000	7868
11494250	
11496750	22016,2695,28898,20101,587
11503250	
11527500	
11535250	
11535500	
11552750	
11558000	
11564250	9140
11579750	
11590500	17127
11601500	13240,27785
11612500	
11613500	
11616250	
11625250	
11631250	
11632250	
11646500	
11683250	24196
11687000	
11701500	17641,22052,26679
11711250	1392,14165,13168,5330,20349
11716000	
11730000	
11734000	
11737250	599
11747250	11605,7411,16624,28411,282
11751000	
11761750	
11772000	
11782250	
11794250	28924
11847750	
11874000	11679,14661,1282,26270,5086
11894500	
11896000	
11923000	
11936000	8494,21393
11939000	
11947000	28967
11949750	2198,29547,16519,1902,28209
11957000	21995
11972750	
